,date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,year,month,week,weekday,station,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed
2459,2007-09-05,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,7,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2460,2007-09-05,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2461,2007-09-05,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,7,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2462,2007-09-05,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,7,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2463,2007-09-05,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,6,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2464,2007-09-05,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2465,2007-09-05,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2466,2007-09-05,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,48,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2467,2007-09-05,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,4,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2468,2007-09-05,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2469,2007-09-05,"East 91st Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,81, E 91ST ST,T107,"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,5,2,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2470,2007-09-05,"East 91st Street, Chicago, IL, USA",CULEX PIPIENS,81, E 91ST ST,T107,"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,5,2,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2471,2007-09-05,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,80, S KEDZIE AVE,T072,"8000  S KEDZIE AVE, Chicago, IL",41.74785,-87.702716,9,1,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2472,2007-09-05,"East 138th Street, Riverdale, IL 60827, USA",CULEX PIPIENS/RESTUANS,82, E 138TH ST,T097,"8200  E 138TH ST, Chicago, IL",41.644612,-87.604498,5,2,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2473,2007-09-05,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,1,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2474,2007-09-05,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,98, S AVENUE G,T100,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,22,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2475,2007-09-05,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS,98, S AVENUE G,T100,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,3,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2476,2007-09-05,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,2,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2477,2007-09-05,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2478,2007-09-05,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702724,-87.536497,5,28,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2479,2007-09-05,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702724,-87.536497,5,23,1,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2480,2007-09-05,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,1,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2481,2007-09-05,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,5,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2482,2007-09-05,"West 37th Place, Chicago, IL, USA",CULEX PIPIENS,81, W 37TH PL.,T157,"8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5,1,0,2007,9,36,3,2,91,72,82.0,62,69.0,0.0,17.0,05:21:00,18:21:00,['Moderate'],0.0,29.31,29.94,6.4,19,6.7
2483,2007-09-06,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,19,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2484,2007-09-06,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2485,2007-09-06,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,46,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2486,2007-09-06,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,49,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2487,2007-09-06,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,3,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2488,2007-09-06,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,19,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2489,2007-09-06,"South Doty Avenue, Chicago, IL, USA",CULEX TERRITANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,2,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2490,2007-09-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2491,2007-09-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,1,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2492,2007-09-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2493,2007-09-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,39,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2494,2007-09-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,1,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2495,2007-09-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,48,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2496,2007-09-06,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,5,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2497,2007-09-06,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,3,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2498,2007-09-06,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,5,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2499,2007-09-06,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,3,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2500,2007-09-06,"South Torrence Avenue, Chicago, IL, USA",CULEX SALINARIUS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2501,2007-09-06,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S MACKINAW,T206,"1300  S MACKINAW, Chicago, IL",41.737052,-87.543067,5,4,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2502,2007-09-06,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,10,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2503,2007-09-06,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,2,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2504,2007-09-06,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,21,1,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2505,2007-09-06,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,3,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2506,2007-09-06,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,6,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2507,2007-09-06,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,2,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2508,2007-09-06,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX SALINARIUS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,2,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2509,2007-09-06,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,17,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2510,2007-09-06,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,1,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2511,2007-09-06,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,47,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2512,2007-09-06,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,1,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2513,2007-09-06,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,2,0,2007,9,36,4,2,84,74,79.0,66,70.0,0.0,14.0,05:22:00,18:19:00,"['TSRA', 'HZ']",0.08,29.27,29.91,12.8,20,13.0
2514,2007-09-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2515,2007-09-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,6,1,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2516,2007-09-12,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,2,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2517,2007-09-12,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,8,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2518,2007-09-12,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,3,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2519,2007-09-12,"9100 West Higgins Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,91, W HIGGINS AVE,T009,"9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8,5,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2520,2007-09-12,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,10,1,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2521,2007-09-12,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,11,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2522,2007-09-12,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,2,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2523,2007-09-12,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,1,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2524,2007-09-12,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX PIPIENS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,1,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2525,2007-09-12,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2526,2007-09-12,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,2,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2527,2007-09-12,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,40, N TRIPP AVE,T001,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8,1,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2528,2007-09-12,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2529,2007-09-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,2,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2530,2007-09-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,2,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2531,2007-09-12,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2532,2007-09-12,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,4,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2533,2007-09-12,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,9,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
2534,2007-09-12,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,6,0,2007,9,37,3,1,67,46,57.0,42,49.0,8.0,0.0,05:28:00,18:09:00,['Moderate'],0.0,29.4,30.12,1.8,3,5.6
